identifier	slug
habitatmech:GOLD.dfb65a175b	optical_lens
habitatmech:GOLD.dfc0a650b0	blade__f83a64ca
habitatmech:GOLD.dfd0b18224	rectal_mucosa__ca789af2
habitatmech:GOLD.e00433021f	geologic__c55de755
habitatmech:GOLD.e00fb80981	jejunum__226d87e9
habitatmech:GOLD.e02956e1eb	abdomen__7e80ff1c
habitatmech:GOLD.e03b02a74b	kidney_stones__534ccc28
habitatmech:GOLD.e066163fc8	microbial_mat__8a9e02e4
habitatmech:GOLD.e070d4c2be	monimolimnion_bottom_layer
habitatmech:GOLD.e13608a63a	oil_sands_pit_lake
habitatmech:GOLD.e1b5f9301d	cartilage__bd8c407c
habitatmech:GOLD.e1c2f5f7d4	brain__e9ca95b7
habitatmech:GOLD.e1d4d584d2	reptile_cage
habitatmech:GOLD.e1f435d44b	echinodermata
habitatmech:GOLD.e2071bbb4d	petrochemical
habitatmech:GOLD.e21234318e	eczema
habitatmech:GOLD.e287a243a5	dental_plaque__384bd6e9
habitatmech:GOLD.e292616707	brown_waste
habitatmech:GOLD.e29c7e3964	amniotic_fluid__8d4e7d01
habitatmech:GOLD.e2cd238930	desert__f8795d72
habitatmech:GOLD.e2ed60169c	bulk_soil__e63bcfb7
habitatmech:GOLD.e2eda4df10	humus__06910d6f
habitatmech:GOLD.e2eeeeace0	skin__7f0462fc
habitatmech:GOLD.e2f078996c	archaea
habitatmech:GOLD.e2f7e2a081	whole_body__86c6fa8b
habitatmech:GOLD.e30a9eb98c	cervical
habitatmech:GOLD.e323c98727	hindgut__a53364dc
habitatmech:GOLD.e331fc84ae	biofilm__599a99de
habitatmech:GOLD.e36ba981d1	respiratory_system__c59e08b7
habitatmech:GOLD.e381535c08	fecal__e9f04eec
habitatmech:GOLD.e3a7e22343	muscles__959b4db5
habitatmech:GOLD.e3bc9d4cff	small_intestine_content
habitatmech:GOLD.e3d7303892	peritonsillar_abscess
habitatmech:GOLD.e3e32db016	coal_core
habitatmech:GOLD.e3f5133829	shale_carbon_reservoir
habitatmech:GOLD.e3fede2aea	cnidaria__e1ee42c6
habitatmech:GOLD.e403c58f9a	spleen__733ab9e0
habitatmech:GOLD.e428c46d06	colon_mucosa__b687aead
habitatmech:GOLD.e43dc204ff	spleen__ba43170e
habitatmech:GOLD.e45d906034	anal_canal_mucosa__9fc95cf9
habitatmech:GOLD.e46f9520c5	stye
habitatmech:GOLD.e474187df8	algae_raceway_pond
habitatmech:GOLD.e49a44bb6c	myeloma
habitatmech:GOLD.e4d7d28e04	shell__6c5df433
habitatmech:GOLD.e4e91038b5	sediment__f04c7a2e
habitatmech:GOLD.e53e2c6e8e	microbialites__a38bc21d
habitatmech:GOLD.e55451492a	water_microcosm
habitatmech:GOLD.e5e577a249	vernal_pools__dc503f3c
habitatmech:GOLD.e5e6c7a719	municipal_and_sewage
habitatmech:GOLD.e60074d642	fecal__0d8696a2
habitatmech:GOLD.e63a1a61c3	seagrass_bed_sediment
habitatmech:GOLD.e677e8ce40	tissue__c651f319
habitatmech:GOLD.e6828b88f2	gut__17075884
habitatmech:GOLD.e6839bcc8f	oil_contaminated_sediment__3c338598
habitatmech:GOLD.e68bf4e281	fresh_manure
habitatmech:GOLD.e68ce62892	appendix__8f7f5041
habitatmech:GOLD.e69b79f3ef	saprolite_bedrock_interface
habitatmech:GOLD.e72529709c	sonicate_fluid__4dcb4610
habitatmech:GOLD.e7296678c2	joint_capsule__3bc01568
habitatmech:GOLD.e72a1a9868	gonopore
habitatmech:GOLD.e77998b825	hydrocarbon__e596377f
habitatmech:GOLD.e7812ea290	physical
habitatmech:GOLD.e799433ca6	honeydew
habitatmech:GOLD.e7dced4681	sediment__301877e9
habitatmech:GOLD.e7de4a8838	bulk_soil__10935218
habitatmech:GOLD.e80d5f6236	surface__bd8fedc6
habitatmech:GOLD.e848af2c5d	cell_line__59b8224e
habitatmech:GOLD.e856cf26a5	stone_surface
habitatmech:GOLD.e860ad4c9d	produced_water__4b7c7f10
habitatmech:GOLD.e87336ed95	riparian_zone
habitatmech:GOLD.e889967f4f	mammals
habitatmech:GOLD.e898437067	carposphere
habitatmech:GOLD.e8a2c6cf87	lung__d55ac9c2
habitatmech:GOLD.e8d686e00d	paranasal_sinuses_frontal
habitatmech:GOLD.e8d7f5a282	granular_sludge__16dfa645
habitatmech:GOLD.e943a08596	cryptomonads_cryptophytes
habitatmech:GOLD.e96d7e84d0	simulated_communities_dna_mixture
habitatmech:GOLD.e979bbb99c	composting__fe5ff5cf
habitatmech:GOLD.e97d0cb4b1	gingival_crevice_sulcus
habitatmech:GOLD.e9844fc187	soil__5aefc937
habitatmech:GOLD.e9c2acdad7	jakobids
habitatmech:GOLD.e9cc4f0897	umbilical_cord_blood
habitatmech:GOLD.e9d0a5a093	dinoflagellates__f456d8b9
habitatmech:GOLD.e9d67283fc	heart__7e35ab02
habitatmech:GOLD.e9ed724175	ctenophora
habitatmech:GOLD.ea28b3ff20	phytotelma
habitatmech:GOLD.ea67ca30cb	skeletal_system__437a4825
habitatmech:GOLD.eac5ec40c9	sediment__45c94e49
habitatmech:GOLD.eafd8aafe3	fruit_processing
habitatmech:GOLD.eb135f1300	sediment__d5068bb8
habitatmech:GOLD.eb55ee563a	supragingival_plaque__bdacd112
habitatmech:GOLD.ebabcbea1e	bathypelagic_bathyal_zone
habitatmech:GOLD.ebbc8b20a7	acidic__cd3d18a9
habitatmech:GOLD.ebf302c7ae	dried_seaweeds
habitatmech:GOLD.ebf95a8a4a	air_scrubber
habitatmech:GOLD.ebff433e3b	skull__b6115281
habitatmech:GOLD.ec116f9a37	biofouling__50243100
habitatmech:GOLD.ec294980eb	gowning_room
habitatmech:GOLD.ec9128257e	inner_ear__73a926aa
habitatmech:GOLD.ecaa6eddbf	tongue_dorsum
habitatmech:GOLD.ed062eabb0	sediment__7288ec0e
habitatmech:GOLD.ed4b094b8b	p4_segment
habitatmech:GOLD.ed87e682a9	anaerobic_digestor__8332e1c2
habitatmech:GOLD.edb9d1fa5c	rodent_burrow
habitatmech:GOLD.edec297c39	pipeline
habitatmech:GOLD.edeecbabed	composting__0995fad8
habitatmech:GOLD.ee0d0ceedd	articular_cartilage__2ad5f85b
habitatmech:GOLD.ee5582c64e	fecal__89494a72
habitatmech:GOLD.eea9077e68	pleural_effusion__93839ba1
habitatmech:GOLD.eeb3ba4bc5	biological
habitatmech:GOLD.eee7408afd	protists
habitatmech:GOLD.ef078a7f63	husc
habitatmech:GOLD.ef3ff31a67	bone_marrow__c1fc5dec
habitatmech:GOLD.ef527aaccd	paranasal_sinuses__8f10e7d1
habitatmech:GOLD.ef5c9d42f2	tree_plantation
habitatmech:GOLD.ef5dde6aea	ear_discharge__c59c71e2
habitatmech:GOLD.ef605d4a71	tongue_dorsum__5c29beec
habitatmech:GOLD.ef667faebd	abscess_furuncle_boil
habitatmech:GOLD.ef87a64b1a	mixed_liquor__ef7a87e7
habitatmech:GOLD.ef8b556db0	rumen_caudoventral_blind_sac
habitatmech:GOLD.ef9152b355	surface_biofilm
habitatmech:GOLD.effa0d6ca3	beans
habitatmech:GOLD.f007734d4a	abscess__6d58b5f6
habitatmech:GOLD.f00984e0e2	alkaline__43fce277
habitatmech:GOLD.f037760cf2	buffer
habitatmech:GOLD.f0461d363e	fish_pond
habitatmech:GOLD.f04cb169a1	lancelets
habitatmech:GOLD.f071d1bc9b	nails__fe932045
habitatmech:GOLD.f07ee97491	sulphur_autotrophic_denitrification
habitatmech:GOLD.f0ac4b95c8	whole_blood__adf7b0e6
habitatmech:GOLD.f0cd663dfd	vitreous_humor__a4338690
habitatmech:GOLD.f0d88bef25	salted_fish
habitatmech:GOLD.f12405f4d4	rectum__46fbf520
habitatmech:GOLD.f128d45ecf	microbial_mat__fc2dbb7f
habitatmech:GOLD.f131dcac3d	small_intestine__ce3c8e90
habitatmech:GOLD.f164f72e65	stem_tuber
habitatmech:GOLD.f18dafe21d	sediment__8fdad19e
habitatmech:GOLD.f1a2eca320	fossilized_remains__8b01c49f
habitatmech:GOLD.f1e0d494f8	biofilm__465616a5
habitatmech:GOLD.f1e183218e	surface__d380610c
habitatmech:GOLD.f1f87de0bb	elastic__846c7f5c
habitatmech:GOLD.f20c790f66	meat_poultry_processing_plant
habitatmech:GOLD.f21263a95e	breast_cancer
habitatmech:GOLD.f278a2544f	chlorinated
habitatmech:GOLD.f29bf6320f	thorax_drainage
habitatmech:GOLD.f2a6418a5c	fetus__250e9844
habitatmech:GOLD.f2a79661c0	oral_fluids
habitatmech:GOLD.f2b3898665	sediment__a0cc022c
habitatmech:GOLD.f33cee3a15	seminal_glands__3f801211
habitatmech:GOLD.f34b5a3ef3	hela
habitatmech:GOLD.f3560ae8d1	nasal_cavity__ee1870e8
habitatmech:GOLD.f386e4764b	endocrine_system__a22b6ca6
habitatmech:GOLD.f3b93cb911	sediment__69d4893f
habitatmech:GOLD.f3dc60ff11	glacier_meltwater
habitatmech:GOLD.f3de85dd9b	sbr_ebpr
habitatmech:GOLD.f3f5ed6008	intestine__1e17aa3d
habitatmech:GOLD.f3fef23d8d	ascites__f2c36f2c
habitatmech:GOLD.f404388f36	testes__e80bd156
habitatmech:GOLD.f40769821f	right
habitatmech:GOLD.f4529d4578	short_bone__83833d0c
habitatmech:GOLD.f459151394	activated_sludge__afe6b159
habitatmech:GOLD.f46a5017f9	blood__070ce7aa
habitatmech:GOLD.f46eba7b40	microbialites__b8560cfd
habitatmech:GOLD.f495d7fb74	ligament__3707378b
habitatmech:GOLD.f4ad599661	umbilical_cord_blood__d492468a
habitatmech:GOLD.f4b3e65e7c	manure_fertilized
habitatmech:GOLD.f572c0279d	mixed_alcohol_bioreactor
habitatmech:GOLD.f5c2a31934	ileum_cecum
habitatmech:GOLD.f5fadaeb00	nasal__f193148b
habitatmech:GOLD.f63f2d7ddd	contaminated__fe3cf138
habitatmech:GOLD.f65007e88e	lymphatic_system__b7b64dca
habitatmech:GOLD.f655f67ca2	mixed_feedstock
habitatmech:GOLD.f670e3d764	bioreactor__afec28a4
habitatmech:GOLD.f6720bccf0	digestive_system__87922027
habitatmech:GOLD.f69b5ed198	lab_enrichment__ef29994d
habitatmech:GOLD.f6b4333781	fish_products
habitatmech:GOLD.f6d43392f1	muscular_system__083cc186
habitatmech:GOLD.f6f1f08dd7	petrochemical__e9073024
habitatmech:GOLD.f6f3c87964	leachate__6407848f
habitatmech:GOLD.f736cbfbc5	uterus__a0e26d9f
habitatmech:GOLD.f73733ec5a	mature_compost
habitatmech:GOLD.f74ba58314	fascia__1f6c9c1a
habitatmech:GOLD.f75a08c716	long_bone__dc458a9f
habitatmech:GOLD.f75e192814	saline_water__863799b0
habitatmech:GOLD.f7817d5782	umbilical_cord__097292ec
habitatmech:GOLD.f7cbad92b8	gut__712c4b85
habitatmech:GOLD.f7cc0ef1b4	bronchi__c8c64428
habitatmech:GOLD.f7df33dbae	compact_bone__c00eaa73
habitatmech:GOLD.f7e400b753	mixed_algae_turf
habitatmech:GOLD.f7e4e2484f	snow__7a83b333
habitatmech:GOLD.f87245a357	dug_well
habitatmech:GOLD.f876b2a17e	forest_soil__c37a0f5c
habitatmech:GOLD.f8aad47f0f	bile__612af0df
habitatmech:GOLD.f8b744283b	aquifer__33e3996b
habitatmech:GOLD.f8d8ec5388	secondary
habitatmech:GOLD.f8fb18f2a0	lab_culture
habitatmech:GOLD.f911ae9902	desert__00052730
habitatmech:GOLD.f93dba43d8	digital_dermatitis
habitatmech:GOLD.f962316223	microbial_mat__eb27cff0
habitatmech:GOLD.f9af2e0686	molluscs_tank
habitatmech:GOLD.f9bc260cd7	commercial_compost
habitatmech:GOLD.f9d0b8af79	woodchip_biofilm
habitatmech:GOLD.f9e93f7d86	testicle_testes_sperm__0523b9f3
habitatmech:GOLD.f9f745629a	abdomen__ca3ba4b6
habitatmech:GOLD.fa0932d6fe	glacier_forefield
habitatmech:GOLD.fa14bd1ee6	sporeling
habitatmech:GOLD.fa45416ff4	hypoxic_zone
habitatmech:GOLD.fa99e76de1	galls
habitatmech:GOLD.faaf9502b6	sediment__e51105ff
habitatmech:GOLD.fab3524f06	liver__57633b95
habitatmech:GOLD.fac4f63f3b	respiratory_system__ef8617fd
habitatmech:GOLD.faf9f777e1	freshwater__fec74bd2
habitatmech:GOLD.fb56a964a6	fibroma
habitatmech:GOLD.fb6caa2908	digestive_system__d7057103
habitatmech:GOLD.fb82b19ebb	meconium__b08d4474
habitatmech:GOLD.fc2423aa4b	composting__a2009224
habitatmech:GOLD.fc35741739	soil__b5a2e0b1
habitatmech:GOLD.fca7bdbd2b	mucus__8348c688
habitatmech:GOLD.fcb6762143	keratoacanthoma
habitatmech:GOLD.fcba7e6334	aphotic_zone
habitatmech:GOLD.fcc934bd13	reproductive_system__54f3b564
habitatmech:GOLD.fcd411e17e	genital_region
habitatmech:GOLD.fcfbc02d98	sediment_microcosm
habitatmech:GOLD.fcffce99b0	intestinal_mucosa__1a741328
habitatmech:GOLD.fd0221f092	conjunctiva__6e913f9c
habitatmech:GOLD.fd0f5fb682	respiratory_system__9e262cd9
habitatmech:GOLD.fd21f91e1f	b_horizon_subsoil__651ed64d
habitatmech:GOLD.fd2b0ef71a	germ_cell_tumor
habitatmech:GOLD.fd6ea3657a	whole_body__806e5340
habitatmech:GOLD.fd7b992495	brine__791bb429
habitatmech:GOLD.fdd6965162	dermatitis__d991f62d
habitatmech:GOLD.fe0f5e3f09	gut__3b9e68f2
habitatmech:GOLD.fe15c866b9	osseous_tissue__0daeca79
habitatmech:GOLD.fe4f95287e	cerebrospinal_fluid__f9e9497c
habitatmech:GOLD.fe591e2cb7	fallopian_tubes__c41e0038
habitatmech:GOLD.fe59a0bfb1	nodule
habitatmech:GOLD.fe6a2e45f2	sargassum
habitatmech:GOLD.fe78a4c113	foregut__ee6a8f74
habitatmech:GOLD.fec2625866	sediment__ebfa10eb
habitatmech:GOLD.feecbcaf98	nervous_system__e1f8fda2
habitatmech:GOLD.ff22e48912	microbial_mats__200e1828
habitatmech:GOLD.ff23f08ccf	sediment__46eca6b1
habitatmech:GOLD.ff35dc2e13	nose_follicle
habitatmech:GOLD.ff7eae0a14	sacciform
habitatmech:GOLD.ff82e6ad1b	mineral_soil__5474c25b
habitatmech:GOLD.ff83a59297	posterior_nares__bcf52745
habitatmech:GOLD.ffd1fda259	chyme__0bfd2730
habitatmech:GOLD.ffea544c70	microbial_mats__54849ba0
habitatmech:MADIN.25325947e2	part_of_plant
habitatmech:MADIN.5eeeec4db2	alga
habitatmech:MADIN.6d3f5f967f	hydrocarbon__b1f62927
habitatmech:MADIN.81cb9e74cb	food
habitatmech:MADIN.8eaf8ee93c	arid
habitatmech:MADIN.d6e2979509	multicellular_organism
habitatmech:MADIN.ece0235b87	soil_pollution
mesh:D000038	abscess__35b7623f
mesh:D000076624	built_environment
mesh:D062611	solid_waste
